Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1371353903292248066,negative,0.16207164525985718,-0.14590904116630554,1.4880419969558716
1371353903699230723,negative,1.2467130422592163,-0.23827624320983887,1.3959052562713623
1371353903900545025,negative,1.5928252935409546,-0.6818328499794006,2.0194594860076904
1371353903971790848,negative,0.8793061971664429,-1.323157787322998,3.9169633388519287
1371353904009515012,negative,1.0124708414077759,-0.3139805197715759,1.7223891019821167
1371353904118652930,neutral,1.4280741214752197,0.6242953538894653,0.6298860311508179
1371353904508776449,positive,1.7375898361206055,2.4684090614318848,-0.7629505395889282
1371353904852656128,negative,1.1792796850204468,-1.157683253288269,2.983269691467285
1371353905729245184,negative,1.132685899734497,-0.6546992063522339,2.1231541633605957
1371353906400403457,negative,1.0582720041275024,-1.0424830913543701,3.004546880722046
1371353906517794817,negative,0.6829259395599365,0.44649115204811096,1.245444893836975
1371353909026037760,neutral,1.6563546657562256,1.1916130781173706,0.6192169189453125
1371353910141673473,neutral,1.1013504266738892,0.6890432238578796,0.5820063352584839
1371353910485520386,neutral,1.2355256080627441,0.3237926661968231,0.9117722511291504
1371353910494040066,negative,0.6358566284179688,-0.6398409605026245,2.8278396129608154
1371353910842130432,neutral,2.2379517555236816,0.931976318359375,-0.5188612341880798
1371353911332909058,neutral,1.9357281923294067,-0.7239212393760681,1.7107115983963013
1371353911420985346,negative,1.1017131805419922,-0.40758273005485535,2.0297913551330566
1371353911773253632,neutral,1.3637001514434814,0.18592074513435364,0.7986646294593811
1371353911991275522,neutral,1.2589774131774902,0.49597999453544617,0.06476747244596481
1371353912242962432,negative,0.8955591320991516,0.14867238700389862,1.2261148691177368
1371353913367134210,neutral,2.5124945640563965,1.3207281827926636,-0.49879181385040283
1371353914168143872,neutral,1.4889642000198364,-0.0038741156458854675,1.1447417736053467
1371353914805747717,negative,0.5979149341583252,-0.11302327364683151,2.054194450378418
1371353915707510784,negative,0.9778488874435425,-0.9373119473457336,3.2516210079193115
1371353916676341760,neutral,1.525620460510254,-0.4325104057788849,0.7133545875549316
1371353917548761089,negative,0.9969295859336853,0.13190537691116333,1.9988572597503662
1371353918098206722,negative,1.0933529138565063,0.507915198802948,1.61501145362854
1371353923085348864,neutral,3.485858917236328,2.4347615242004395,-1.0683519840240479
1371353923190194177,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371353923953467399,neutral,2.7909045219421387,1.9951436519622803,-0.5678547024726868
1371353926067453954,neutral,2.921177625656128,0.5882881879806519,-0.18240538239479065
1371353926235254789,neutral,1.2342801094055176,1.0329593420028687,0.5681353211402893
1371353927023689728,negative,1.3491690158843994,-0.8156866431236267,2.251298666000366
1371353927040516097,positive,1.702246904373169,3.582510471343994,-0.5682854652404785
1371353927564681219,negative,1.165298342704773,-0.13135352730751038,1.7648698091506958
1371353927984234498,negative,1.3773728609085083,-0.9905775189399719,2.615262985229492
1371353930232426499,negative,0.8194606304168701,-0.8588404059410095,2.168231725692749
1371353931276779523,neutral,1.1615148782730103,0.106321781873703,1.0718998908996582
1371353931813580805,positive,1.5846655368804932,1.6541844606399536,0.12916254997253418
1371353933495427078,neutral,1.8855847120285034,1.4803752899169922,-0.04764733463525772
1371353935827632129,negative,1.1485381126403809,-1.1916154623031616,3.087125301361084
1371353936481845250,negative,1.3491690158843994,-0.8156866431236267,2.251298666000366
1371353936666497024,neutral,1.734660267829895,-0.1749802827835083,1.1546322107315063
1371353936750284804,negative,0.57976895570755,0.03265116736292839,1.6712825298309326
1371353936871890950,negative,0.548026442527771,-0.6338173747062683,1.72577702999115
1371353938721566721,negative,1.4665499925613403,-1.2015644311904907,2.8768839836120605
1371353939711561731,neutral,2.4945695400238037,0.37083595991134644,0.454216331243515
1371353943264145409,negative,1.169846534729004,-1.119614839553833,3.267340660095215
1371353944132231176,negative,0.956315279006958,-0.703697919845581,1.725385069847107
1371353944333684736,negative,0.5305741429328918,0.07890432327985764,0.8398293852806091
1371353945055002625,neutral,1.6696685552597046,0.5537482500076294,0.7844841480255127
1371353945571008512,negative,1.7380253076553345,-1.0296939611434937,2.2162325382232666
1371353946426638348,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371353946820812803,negative,1.0065186023712158,0.2964410185813904,1.1419639587402344
1371353946850201602,neutral,1.0049282312393188,0.26931577920913696,0.2772415578365326
1371353947110264833,positive,1.6218441724777222,2.6852314472198486,-0.052702583372592926
1371353949924691968,neutral,1.6717532873153687,0.16973820328712463,0.44901391863822937
1371353949928755201,positive,1.3704549074172974,1.4121862649917603,0.19162516295909882
1371353950067159042,negative,1.2442399263381958,0.03294749930500984,1.3374683856964111
1371353950146985985,neutral,1.38771390914917,-0.25060951709747314,1.335544228553772
1371353951749115907,negative,1.3491690158843994,-0.8156866431236267,2.251298666000366
1371353951799365634,neutral,2.116668224334717,0.05138314142823219,1.1015381813049316
1371353951929520128,negative,0.7992412447929382,-0.0586385652422905,1.3925775289535522
1371353953833680900,negative,0.8125888109207153,0.7814553380012512,1.3451941013336182
1371353954991239168,neutral,2.498497247695923,0.03961256891489029,0.44659993052482605
1371353955331051520,negative,0.2458830177783966,-0.23626425862312317,2.122291088104248
1371353956237053954,neutral,2.0189099311828613,0.2458559274673462,0.5443315505981445
1371353957965135875,neutral,1.1428524255752563,0.00015649199485778809,0.6631534695625305
1371353958313299969,neutral,1.2186877727508545,-0.38439860939979553,1.1008330583572388
1371353960305594368,neutral,1.9468361139297485,0.6138518452644348,0.6696334481239319
