"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike","NA"
"5400",9,"2020_09_03_03",50649,140668,191317,59,258263,89,25254,0,"Sep"
"5401",9,"2020_09_03_04",51197,132136,183333,58,321830,63,54551,0,"Sep"
"5402",9,"2020_09_03_05",45368,126956,172324,57,322076,61,15662,0,"Sep"
"5403",9,"2020_09_03_06",46573,119697,166270,64,258337,33,31158,0,"Sep"
"5404",9,"2020_09_03_07",51150,111032,162182,55,258296,20,19100,0,"Sep"
"5405",9,"2020_09_03_08",47445,113310,160755,52,229302,26,34357,0,"Sep"
"5406",9,"2020_09_03_09",48935,115878,164813,77,244966,24,12274,0,"Sep"
"5407",9,"2020_09_03_10",52091,127092,179183,62,223413,31,25158,0,"Sep"
"5408",9,"2020_09_03_11",56274,134785,191059,94,169403,29,266095,0,"Sep"
"5409",9,"2020_09_03_12",56980,145323,202303,59,232376,40,285481,0,"Sep"
"5410",9,"2020_09_03_13",58168,151606,209774,80,229292,46,66553,0,"Sep"
"5411",9,"2020_09_03_14",58207,153508,211715,69,1925489,47,165544,0,"Sep"
"5412",9,"2020_09_03_15",59701,148716,208417,79,321858,34,27053,0,"Sep"
"5413",9,"2020_09_03_16",58561,148630,207191,77,258287,37,71800,0,"Sep"
"5414",9,"2020_09_03_17",56469,149950,206419,65,322078,47,189730,0,"Sep"
"5415",9,"2020_09_03_18",59518,147242,206760,59,201124,39,19893,0,"Sep"
"5416",9,"2020_09_03_19",62213,146533,208746,72,218561,36,190527,0,"Sep"
"5417",9,"2020_09_03_20",58736,149060,207796,66,229295,44,20932,0,"Sep"
"5418",9,"2020_09_03_21",55625,145142,200767,73,258336,53,86249,0,"Sep"
"5419",9,"2020_09_03_22",53851,140991,194842,81,258286,56,31865,0,"Sep"
"5420",9,"2020_09_03_23",52176,137910,190086,57,269347,66,41777,0,"Sep"
"5421",9,"2020_09_04_00",50371,140630,191001,68,258231,81,43399,0,"Sep"
"5422",9,"2020_09_04_01",47577,143892,191469,71,271772,101,9722,0,"Sep"
"5423",9,"2020_09_04_02",45637,144201,189838,66,258339,117,58393,0,"Sep"
"5424",9,"2020_09_04_03",47707,140812,188519,52,258343,75,408938,0,"Sep"
"5425",9,"2020_09_04_04",48015,127779,175794,57,258272,67,114732,0,"Sep"
"5426",9,"2020_09_04_05",43078,119776,162854,68,194570,67,47245,0,"Sep"
"5427",9,"2020_09_04_06",43610,120933,164543,74,386503,57,38922,0,"Sep"
"5428",9,"2020_09_04_07",47339,111838,159177,74,386502,31,29206,0,"Sep"
"5429",9,"2020_09_04_08",44989,115466,160455,74,322635,36,42850,0,"Sep"
"5430",9,"2020_09_04_09",47758,119404,167162,60,322642,36,24585,0,"Sep"
"5431",9,"2020_09_04_10",49196,123833,173029,92,300373,33,33420,0,"Sep"
"5432",9,"2020_09_04_11",52472,133248,185720,77,218560,35,20819,0,"Sep"
"5433",9,"2020_09_04_12",55925,139279,195204,82,188767,33,29445,0,"Sep"
"5434",9,"2020_09_04_13",59239,142091,201330,102,390965,28,10028,0,"Sep"
"5435",9,"2020_09_04_14",62350,139801,202151,98,194687,22,18983,0,"Sep"
"5436",9,"2020_09_04_15",62956,143127,206083,102,229298,21,28177,0,"Sep"
"5437",9,"2020_09_04_16",60010,142274,202284,82,258237,26,28350,0,"Sep"
"5438",9,"2020_09_04_17",58700,139129,197829,105,209050,25,16507,0,"Sep"
"5439",9,"2020_09_04_18",56605,133839,190444,104,154572,25,57335,0,"Sep"
"5440",9,"2020_09_04_19",55780,130235,186015,89,247920,23,133737,0,"Sep"
"5441",9,"2020_09_04_20",54990,128021,183011,79,229923,24,74597,0,"Sep"
"5442",9,"2020_09_04_21",52789,125915,178704,80,352589,27,30101,0,"Sep"
"5443",9,"2020_09_04_22",50290,121257,171547,76,169376,29,118938,0,"Sep"
"5444",9,"2020_09_04_23",46681,112747,159428,89,271780,32,92181,0,"Sep"
"5445",9,"2020_09_05_00",43927,108155,152082,71,321158,37,21578,0,"Sep"
"5446",9,"2020_09_05_01",43287,113062,156349,83,257352,48,56704,0,"Sep"
"5447",9,"2020_09_05_02",41422,110578,152000,102,257717,48,80002,0,"Sep"
"5448",9,"2020_09_05_03",40216,103505,143721,60,287064,43,22201,0,"Sep"
"5449",9,"2020_09_05_04",43414,101614,145028,47,218889,43,59320,0,"Sep"
"5450",9,"2020_09_05_05",38622,96071,134693,55,228716,44,30093,0,"Sep"
"5451",9,"2020_09_05_06",37199,95270,132469,50,223990,36,60257,0,"Sep"
"5452",9,"2020_09_05_07",42618,103154,145772,60,390367,36,15231,0,"Sep"
"5453",9,"2020_09_05_08",37654,93932,131586,56,386408,28,80039,0,"Sep"
"5454",9,"2020_09_05_09",37850,94065,131915,63,208283,30,26927,0,"Sep"
"5455",9,"2020_09_05_10",39504,96177,135681,67,203426,26,518960,0,"Sep"
"5456",9,"2020_09_05_11",42951,112495,155446,80,203428,35,16166,0,"Sep"
"5457",9,"2020_09_05_12",48507,118138,166645,79,228788,29,61811,0,"Sep"
"5458",9,"2020_09_05_13",52208,124543,176751,69,268509,26,272241,0,"Sep"
"5459",9,"2020_09_05_14",53375,131076,184451,103,203419,33,56265,0,"Sep"
"5460",9,"2020_09_05_15",54421,132954,187375,89,203417,34,28650,0,"Sep"
"5461",9,"2020_09_05_16",52535,140786,193321,94,228800,51,757475,0,"Sep"
"5462",9,"2020_09_05_17",51523,135191,186714,88,9995,NA,99,NA,"Sep"
"5463",9,"2020_09_05_18",50484,131294,181778,85,228831,42,43305,0,"Sep"
"5464",9,"2020_09_05_19",49479,129549,179028,94,242043,44,174539,0,"Sep"
"5465",9,"2020_09_05_20",47605,125693,173298,81,257250,48,18514,0,"Sep"
"5466",9,"2020_09_05_21",45603,123262,168865,76,257715,53,158053,0,"Sep"
"5467",9,"2020_09_05_22",43306,122563,165869,83,244230,66,29378,0,"Sep"
"5468",9,"2020_09_05_23",41015,112045,153060,75,228829,71,165357,0,"Sep"
"5469",9,"2020_09_06_00",39559,112746,152305,62,322493,79,80989,0,"Sep"
"5470",9,"2020_09_06_01",38597,107495,146092,79,247865,69,70246,0,"Sep"
"5471",9,"2020_09_06_02",38547,106758,145305,67,351483,64,16743,0,"Sep"
"5472",9,"2020_09_06_03",36734,101009,137743,52,200679,57,14383,0,"Sep"
"5473",9,"2020_09_06_04",34243,94812,129055,62,197296,53,7750,0,"Sep"
"5474",9,"2020_09_06_05",31878,86212,118090,44,257350,44,47952,0,"Sep"
"5475",9,"2020_09_06_06",33813,92736,126549,50,228777,46,14299,0,"Sep"
"5476",9,"2020_09_06_07",39187,92621,131808,61,208986,30,43515,0,"Sep"
"5477",9,"2020_09_06_08",36537,94414,130951,59,191008,31,22519,0,"Sep"
"5478",9,"2020_09_06_09",38879,94547,133426,54,197053,25,48080,0,"Sep"
"5479",9,"2020_09_06_10",40455,97195,137650,76,193973,24,7160,0,"Sep"
"5480",9,"2020_09_06_11",42755,110538,153293,73,322466,33,90617,0,"Sep"
"5481",9,"2020_09_06_12",47486,122367,169853,72,208982,36,839689,0,"Sep"
"5482",9,"2020_09_06_13",50428,132841,183269,88,247843,40,112377,0,"Sep"
"5483",9,"2020_09_06_14",51065,139351,190416,93,257737,48,297026,0,"Sep"
"5484",9,"2020_09_06_15",53392,144361,197753,64,202912,47,33568,0,"Sep"
"5485",9,"2020_09_06_16",53198,144399,197597,96,321209,49,44628,0,"Sep"
"5486",9,"2020_09_06_17",53082,139856,192938,83,144214,44,14650,0,"Sep"
"5487",9,"2020_09_06_18",52032,136014,188046,90,228854,39,16071,0,"Sep"
"5488",9,"2020_09_06_19",51747,132188,183935,83,223237,37,34407,0,"Sep"
"5489",9,"2020_09_06_20",50680,126784,177464,61,257705,36,17524,0,"Sep"
"5490",9,"2020_09_06_21",48559,126459,175018,81,386323,41,47331,0,"Sep"
"5491",9,"2020_09_06_22",45860,122905,168765,69,321185,48,9486,0,"Sep"
"5492",9,"2020_09_06_23",42514,113472,155986,88,322423,51,25759,0,"Sep"
"5493",9,"2020_09_07_00",41433,117022,158455,83,229408,66,30122,0,"Sep"
"5494",9,"2020_09_07_01",43059,121619,164678,70,208058,78,15155,0,"Sep"
"5495",9,"2020_09_07_02",40237,119342,159579,66,299265,89,124844,0,"Sep"
"5496",9,"2020_09_07_03",42847,116748,159595,57,321088,68,32830,0,"Sep"
"5497",9,"2020_09_07_04",45429,112517,157946,64,244213,47,9834,0,"Sep"
"5498",9,"2020_09_07_05",40253,109523,149776,65,268900,44,17848,0,"Sep"
"5499",9,"2020_09_07_06",41047,108413,149460,47,230205,33,6501,0,"Sep"
"5500",9,"2020_09_07_07",46164,105149,151313,54,257438,21,15929,0,"Sep"
"5501",9,"2020_09_07_08",44583,107196,151779,55,351261,21,13865,0,"Sep"
"5502",9,"2020_09_07_09",46757,114478,161235,50,320503,25,91554,0,"Sep"
"5503",9,"2020_09_07_10",48337,117494,165831,68,229593,25,69276,0,"Sep"
"5504",9,"2020_09_07_11",53162,124620,177782,47,322386,23,71447,0,"Sep"
"5505",9,"2020_09_07_12",55384,134471,189855,83,320691,25,16758,0,"Sep"
"5506",9,"2020_09_07_13",57415,142849,200264,113,760128,31,119098,0,"Sep"
"5507",9,"2020_09_07_14",58840,145453,204293,80,322389,31,72791,0,"Sep"
"5508",9,"2020_09_07_15",58063,149163,207226,87,321519,37,111437,0,"Sep"
"5509",9,"2020_09_07_16",57875,149043,206918,67,299278,34,19632,0,"Sep"
"5510",9,"2020_09_07_17",56306,149029,205335,62,222373,41,317701,0,"Sep"
"5511",9,"2020_09_07_18",57202,146101,203303,82,322364,37,281485,0,"Sep"
"5512",9,"2020_09_07_19",55817,146076,201893,93,322363,36,16024,0,"Sep"
"5513",9,"2020_09_07_20",53877,141685,195562,81,322358,39,34249,0,"Sep"
"5514",9,"2020_09_07_21",51440,139185,190625,65,322356,42,20891,0,"Sep"
"5515",9,"2020_09_07_22",48942,135188,184130,63,244348,49,39699,0,"Sep"
"5516",9,"2020_09_07_23",50232,132116,182348,62,223155,60,19990,0,"Sep"
"5517",9,"2020_09_08_00",45442,131261,176703,77,258259,66,82159,0,"Sep"
"5518",9,"2020_09_08_01",43752,130684,174436,89,232089,73,16615,0,"Sep"
"5519",9,"2020_09_08_02",42290,125921,168211,73,208060,78,167460,0,"Sep"
"5520",9,"2020_09_08_03",40390,119972,160362,68,228805,85,17464,0,"Sep"
"5521",9,"2020_09_08_04",40144,112755,152899,49,253865,67,21063,0,"Sep"
"5522",9,"2020_09_08_05",39647,105084,144731,73,581401,48,14047,0,"Sep"
"5523",9,"2020_09_08_06",42520,103733,146253,60,269071,27,19336,0,"Sep"
"5524",9,"2020_09_08_07",47464,98790,146254,53,320239,16,8704,0,"Sep"
"5525",9,"2020_09_08_08",45810,99966,145776,58,243882,16,93123,0,"Sep"
"5526",9,"2020_09_08_09",47681,106168,153849,39,194228,17,53986,0,"Sep"
"5527",9,"2020_09_08_10",51036,119529,170565,64,223117,24,41618,0,"Sep"
"5528",9,"2020_09_08_11",54883,128914,183797,73,229113,24,8384,0,"Sep"
"5529",9,"2020_09_08_12",57229,131572,188801,98,230164,21,154526,0,"Sep"
"5530",9,"2020_09_08_13",59870,135536,195406,99,243633,21,76621,0,"Sep"
"5531",9,"2020_09_08_14",59755,139888,199643,89,255451,25,43012,0,"Sep"
"5532",9,"2020_09_08_15",58845,138652,197497,78,228785,24,23809,0,"Sep"
"5533",9,"2020_09_08_16",60472,143901,204373,97,229328,27,136746,0,"Sep"
"5534",9,"2020_09_08_17",59178,148677,207855,74,320772,35,83074,0,"Sep"
"5535",9,"2020_09_08_18",56735,147327,204062,84,350948,35,138599,0,"Sep"
"5536",9,"2020_09_08_19",56116,146861,202977,72,247144,37,23371,0,"Sep"
"5537",9,"2020_09_08_20",54323,144499,198822,76,322252,39,43394,0,"Sep"
"5538",9,"2020_09_08_21",59631,144317,203948,58,166287,37,44574,0,"Sep"
"5539",9,"2020_09_08_22",57451,144961,202412,55,352286,43,279009,0,"Sep"
"5540",9,"2020_09_08_23",52912,145450,198362,71,286814,59,159707,0,"Sep"
"5541",9,"2020_09_09_00",50974,144257,195231,63,386134,69,190576,0,"Sep"
"5542",9,"2020_09_09_01",48432,139785,188217,83,322236,76,10652,0,"Sep"
"5543",9,"2020_09_09_02",46307,137573,183880,52,322234,79,60917,0,"Sep"
"5544",9,"2020_09_09_03",43367,127039,170406,55,320489,76,14310,0,"Sep"
"5545",9,"2020_09_09_04",41418,116430,157848,54,322231,58,14185,0,"Sep"
"5546",9,"2020_09_09_05",41571,115595,157166,65,243385,46,13460,0,"Sep"
"5547",9,"2020_09_09_06",46421,125034,171455,47,247706,50,35519,0,"Sep"
"5548",9,"2020_09_09_07",50149,137082,187231,50,320978,77,34932,0,"Sep"
"5549",9,"2020_09_09_08",49628,130561,180189,59,228799,47,11866,0,"Sep"
"5550",9,"2020_09_09_09",50111,131959,182070,58,180288,44,32231,0,"Sep"
"5551",9,"2020_09_09_10",51762,135452,187214,58,194229,43,13064,0,"Sep"
"5552",9,"2020_09_09_11",54124,141413,195537,64,257749,40,23369,0,"Sep"
"5553",9,"2020_09_09_12",57154,143977,201131,64,257718,35,8040,0,"Sep"
"5554",9,"2020_09_09_13",59109,143920,203029,81,149591,30,393291,0,"Sep"
"5555",9,"2020_09_09_14",62244,146672,208916,95,322192,25,64126,0,"Sep"
"5556",9,"2020_09_09_15",63067,148081,211148,78,321343,25,70583,0,"Sep"
"5557",9,"2020_09_09_16",63693,182149,245842,52,321016,67,18702,0,"Sep"
"5558",9,"2020_09_09_17",60225,202252,262477,40,352217,112,51337,0,"Sep"
"5559",9,"2020_09_09_18",54515,189680,244195,49,322165,170,35178,0,"Sep"
"5560",9,"2020_09_09_19",54895,189263,244158,58,257404,169,67245,0,"Sep"
"5561",9,"2020_09_09_20",54555,190876,245431,39,214381,169,78434,0,"Sep"
"5562",9,"2020_09_09_21",53162,187693,240855,39,223016,188,58749,0,"Sep"
"5563",9,"2020_09_09_22",52693,182264,234957,68,246884,187,52807,0,"Sep"
"5564",9,"2020_09_09_23",51728,179682,231410,50,229103,207,186724,0,"Sep"
"5565",9,"2020_09_10_00",50567,179045,229612,65,197265,215,72194,0,"Sep"
"5566",9,"2020_09_10_01",49141,181876,231017,64,352189,258,215120,0,"Sep"
"5567",9,"2020_09_10_02",47285,179179,226464,56,228965,279,32108,0,"Sep"
"5568",9,"2020_09_10_03",47185,173748,220933,52,322121,256,107992,0,"Sep"
"5569",9,"2020_09_10_04",49106,155785,204891,58,246731,155,32288,0,"Sep"
"5570",9,"2020_09_10_05",47760,145060,192820,55,257495,99,17969,0,"Sep"
"5571",9,"2020_09_10_06",50867,133102,183969,34,257396,49,45260,0,"Sep"
"5572",9,"2020_09_10_07",55168,123942,179110,35,400710,25,16715,0,"Sep"
"5573",9,"2020_09_10_08",51606,121320,172926,32,320471,23,64737,0,"Sep"
"5574",9,"2020_09_10_09",50208,129830,180038,27,218336,35,30597,0,"Sep"
"5575",9,"2020_09_10_10",53967,141473,195440,27,322096,41,23384,0,"Sep"
"5576",9,"2020_09_10_11",57512,156544,214056,42,322093,57,8390,0,"Sep"
"5577",9,"2020_09_10_12",58788,172863,231651,51,231704,80,61879,0,"Sep"
"5578",9,"2020_09_10_13",62533,176401,238934,22,322091,69,231473,0,"Sep"
"5579",9,"2020_09_10_14",62243,181154,243397,33,322088,78,107830,0,"Sep"
"5580",9,"2020_09_10_15",59961,178454,238415,33,257487,87,20749,0,"Sep"
"5581",9,"2020_09_10_16",61219,175753,236972,25,321301,73,106841,0,"Sep"
"5582",9,"2020_09_10_17",60281,175532,235813,37,322079,64,21709,0,"Sep"
"5583",9,"2020_09_10_18",58616,173593,232209,42,385973,71,74866,0,"Sep"
"5584",9,"2020_09_10_19",57101,170873,227974,38,322070,75,42775,0,"Sep"
"5585",9,"2020_09_10_20",57300,173100,230400,30,197792,90,77542,0,"Sep"
"5586",9,"2020_09_10_21",55282,167705,222987,18,169263,87,72877,0,"Sep"
"5587",9,"2020_09_10_22",53492,166894,220386,30,321027,103,27817,0,"Sep"
"5588",9,"2020_09_10_23",50713,163349,214062,35,321137,125,38662,0,"Sep"
"5589",9,"2020_09_11_00",49861,158972,208833,26,257370,126,14218,0,"Sep"
"5590",9,"2020_09_11_01",48845,153976,202821,30,230050,121,332357,0,"Sep"
"5591",9,"2020_09_11_02",46584,156054,202638,31,169254,155,26340,0,"Sep"
"5592",9,"2020_09_11_03",44476,143135,187611,29,231879,128,6785,0,"Sep"
"5593",9,"2020_09_11_04",42902,126439,169341,25,559898,88,101090,0,"Sep"
"5594",9,"2020_09_11_05",42167,118021,160188,33,268811,59,8386,0,"Sep"
"5595",9,"2020_09_11_06",45085,113211,158296,28,300073,33,12974,0,"Sep"
"5596",9,"2020_09_11_07",50581,108379,158960,35,231844,21,39675,0,"Sep"
"5597",9,"2020_09_11_08",45997,107533,153530,20,247605,23,22529,0,"Sep"
"5598",9,"2020_09_11_09",47728,116322,164050,41,322034,29,15876,0,"Sep"
"5599",9,"2020_09_11_10",51226,128510,179736,47,225215,34,55231,0,"Sep"
"5600",9,"2020_09_11_11",53952,139127,193079,43,169255,39,23971,0,"Sep"
"5601",9,"2020_09_11_12",59515,142565,202080,53,255710,29,62932,0,"Sep"
"5602",9,"2020_09_11_13",62766,150467,213233,38,197819,29,31065,0,"Sep"
"5603",9,"2020_09_11_14",62524,151972,214496,46,229404,32,50871,0,"Sep"
"5604",9,"2020_09_11_15",61188,150662,211850,23,385993,31,35248,0,"Sep"
"5605",9,"2020_09_11_16",61158,151250,212408,44,244464,31,47863,0,"Sep"
"5606",9,"2020_09_11_17",59180,147278,206458,45,222939,30,68562,0,"Sep"
"5607",9,"2020_09_11_18",57845,142315,200160,42,242191,28,88604,0,"Sep"
"5608",9,"2020_09_11_19",55648,140174,195822,26,322036,31,51130,0,"Sep"
"5609",9,"2020_09_11_20",54847,137525,192372,35,322033,33,15842,0,"Sep"
"5610",9,"2020_09_11_21",53313,135906,189219,42,243538,37,12327,0,"Sep"
"5611",9,"2020_09_11_22",50989,137215,188204,38,322048,54,20868,0,"Sep"
"5612",9,"2020_09_11_23",48025,129312,177337,46,322042,50,88889,0,"Sep"
"5613",9,"2020_09_12_00",48198,123418,171616,46,322043,44,7266,0,"Sep"
"5614",9,"2020_09_12_01",46982,122213,169195,39,322032,44,12906,0,"Sep"
"5615",9,"2020_09_12_02",44207,126773,170980,30,322040,62,236547,0,"Sep"
"5616",9,"2020_09_12_03",42001,132096,174097,18,322051,102,23775,0,"Sep"
"5617",9,"2020_09_12_04",38876,123103,161979,22,322043,104,19859,0,"Sep"
"5618",9,"2020_09_12_05",35600,105362,140962,23,218307,73,76118,0,"Sep"
"5619",9,"2020_09_12_06",36546,104402,140948,34,180285,50,19183,0,"Sep"
"5620",9,"2020_09_12_07",42479,105030,147509,22,193986,28,50734,0,"Sep"
"5621",9,"2020_09_12_08",39531,103330,142861,31,257385,30,59470,0,"Sep"
"5622",9,"2020_09_12_09",39204,102292,141496,32,385993,31,19987,0,"Sep"
"5623",9,"2020_09_12_10",41558,114140,155698,32,320230,40,25684,0,"Sep"
"5624",9,"2020_09_12_11",45901,136728,182629,30,180344,68,42063,0,"Sep"
"5625",9,"2020_09_12_12",48399,140539,188938,51,180289,61,52734,0,"Sep"
"5626",9,"2020_09_12_13",52092,142995,195087,36,230040,50,52462,0,"Sep"
"5627",9,"2020_09_12_14",53363,146363,199726,33,257365,50,35992,0,"Sep"
"5628",9,"2020_09_12_15",53022,148311,201333,39,193925,55,544553,0,"Sep"
"5629",9,"2020_09_12_16",52461,146238,198699,31,320464,59,357316,0,"Sep"
"5630",9,"2020_09_12_17",50799,147667,198466,48,257733,73,47260,0,"Sep"
"5631",9,"2020_09_12_18",51028,140083,191111,41,222896,56,521570,0,"Sep"
"5632",9,"2020_09_12_19",50745,137591,188336,37,190595,53,34210,0,"Sep"
"5633",9,"2020_09_12_20",49450,133108,182558,41,268926,49,36663,0,"Sep"
"5634",9,"2020_09_12_21",48196,131441,179637,34,257384,59,45473,0,"Sep"
"5635",9,"2020_09_12_22",46457,126963,173420,48,321472,60,24375,0,"Sep"
"5636",9,"2020_09_12_23",45993,122251,168244,49,321439,58,424705,0,"Sep"
"5637",9,"2020_09_13_00",45514,124161,169675,51,263886,69,27534,0,"Sep"
"5638",9,"2020_09_13_01",45218,125981,171199,29,332905,78,30040,0,"Sep"
"5639",9,"2020_09_13_02",43502,127613,171115,22,474926,95,33168,0,"Sep"
"5640",9,"2020_09_13_03",40765,118851,159616,47,228802,89,7118,0,"Sep"
"5641",9,"2020_09_13_04",36396,106579,142975,26,599010,83,61374,0,"Sep"
"5642",9,"2020_09_13_05",33715,97150,130865,30,321951,68,14826,0,"Sep"
"5643",9,"2020_09_13_06",34358,93739,128097,33,687974,47,12259,0,"Sep"
"5644",9,"2020_09_13_07",40652,95397,136049,23,231896,30,17909,0,"Sep"
"5645",9,"2020_09_13_08",39294,99593,138887,30,229121,33,4707,0,"Sep"
"5646",9,"2020_09_13_09",39723,97746,137469,32,228795,31,22045,0,"Sep"
"5647",9,"2020_09_13_10",40988,103397,144385,19,228870,33,87672,0,"Sep"
"5648",9,"2020_09_13_11",44589,119247,163836,43,231780,46,49733,0,"Sep"
"5649",9,"2020_09_13_12",49088,133745,182833,34,244384,57,28704,0,"Sep"
"5650",9,"2020_09_13_13",52537,140704,193241,42,320745,53,59159,0,"Sep"
"5651",9,"2020_09_13_14",53275,149790,203065,46,229120,65,59698,0,"Sep"
"5652",9,"2020_09_13_15",53622,152630,206252,39,229102,63,19734,0,"Sep"
"5653",9,"2020_09_13_16",53185,149985,203170,33,228997,63,96716,0,"Sep"
"5654",9,"2020_09_13_17",51973,146513,198486,49,228912,64,56796,0,"Sep"
"5655",9,"2020_09_13_18",52388,143376,195764,45,247529,53,127420,0,"Sep"
"5656",9,"2020_09_13_19",50629,143197,193826,33,268645,60,33643,0,"Sep"
"5657",9,"2020_09_13_20",51223,145097,196320,29,321888,64,59856,0,"Sep"
"5658",9,"2020_09_13_21",51747,145500,197247,38,247522,72,13538,0,"Sep"
"5659",9,"2020_09_13_22",48197,145071,193268,38,352129,95,26646,0,"Sep"
"5660",9,"2020_09_13_23",46412,139054,185466,33,321863,95,101264,0,"Sep"
"5661",9,"2020_09_14_00",42094,129821,171915,38,352122,99,93523,0,"Sep"
"5662",9,"2020_09_14_01",42069,129678,171747,23,229114,100,63563,0,"Sep"
"5663",9,"2020_09_14_02",41293,125938,167231,29,257173,96,139461,0,"Sep"
"5664",9,"2020_09_14_03",42789,117040,159829,33,247508,77,45141,0,"Sep"
"5665",9,"2020_09_14_04",40073,106017,146090,26,228939,62,38660,0,"Sep"
"5666",9,"2020_09_14_05",36969,99058,136027,29,257258,50,53673,0,"Sep"
"5667",9,"2020_09_14_06",39990,98743,138733,36,321014,32,32697,0,"Sep"
"5668",9,"2020_09_14_07",43910,97362,141272,25,257615,21,17434,0,"Sep"
"5669",9,"2020_09_14_08",42377,95730,138107,32,322323,19,9391,0,"Sep"
"5670",9,"2020_09_14_09",43781,101253,145034,42,257716,20,9999,0,"Sep"
"5671",9,"2020_09_14_10",47650,114026,161676,35,231828,23,19361,0,"Sep"
"5672",9,"2020_09_14_11",51791,127741,179532,39,145865,28,9152,0,"Sep"
"5673",9,"2020_09_14_12",54382,133218,187600,37,246863,26,10957,0,"Sep"
"5674",9,"2020_09_14_13",56263,141028,197291,31,228991,32,50352,0,"Sep"
"5675",9,"2020_09_14_14",58211,143153,201364,30,257541,30,15658,0,"Sep"
"5676",9,"2020_09_14_15",57644,141382,199026,46,268947,30,13569,0,"Sep"
"5677",9,"2020_09_14_16",57357,140638,197995,42,244334,28,31639,0,"Sep"
"5678",9,"2020_09_14_17",56423,139897,196320,54,321812,30,81525,0,"Sep"
"5679",9,"2020_09_14_18",53749,139452,193201,34,229055,35,34533,0,"Sep"
"5680",9,"2020_09_14_19",53164,139722,192886,35,245035,36,66681,0,"Sep"
"5681",9,"2020_09_14_20",51200,145001,196201,30,321555,53,41834,0,"Sep"
"5682",9,"2020_09_14_21",47527,151790,199317,34,228778,116,258191,0,"Sep"
"5683",9,"2020_09_14_22",47150,145815,192965,21,228805,102,50363,0,"Sep"
"5684",9,"2020_09_14_23",45855,144618,190473,32,321785,119,109488,0,"Sep"
"5685",9,"2020_09_15_00",46882,154072,200954,31,229095,158,16190,0,"Sep"
"5686",9,"2020_09_15_01",45368,155163,200531,33,321305,151,40278,0,"Sep"
"5687",9,"2020_09_15_02",45352,151115,196467,33,385093,144,40385,0,"Sep"
"5688",9,"2020_09_15_03",42450,141540,183990,25,243524,151,24652,0,"Sep"
"5689",9,"2020_09_15_04",39860,123156,163016,25,257714,107,6800,0,"Sep"
"5690",9,"2020_09_15_05",38359,108873,147232,31,299946,62,69417,0,"Sep"
"5691",9,"2020_09_15_06",41183,105242,146425,29,244343,37,173035,0,"Sep"
"5692",9,"2020_09_15_07",47721,103560,151281,30,185210,21,36810,0,"Sep"
"5693",9,"2020_09_15_08",45899,101312,147211,32,857636,19,36772,0,"Sep"
"5694",9,"2020_09_15_09",47664,106525,154189,27,321729,19,6052,0,"Sep"
"5695",9,"2020_09_15_10",50917,117771,168688,34,242937,21,13034,0,"Sep"
"5696",9,"2020_09_15_11",55124,133964,189088,45,299918,28,25383,0,"Sep"
"5697",9,"2020_09_15_12",57780,141647,199427,52,200549,29,8874,0,"Sep"
"5698",9,"2020_09_15_13",59926,145093,205019,42,180238,28,38619,0,"Sep"
"5699",9,"2020_09_15_14",61381,147886,209267,27,321714,28,13947,0,"Sep"
"5700",9,"2020_09_15_15",61355,151163,212518,34,257369,32,156140,0,"Sep"
"5701",9,"2020_09_15_16",62714,148253,210967,42,242927,25,8347,0,"Sep"
"5702",9,"2020_09_15_17",62147,144162,206309,44,194191,24,40122,0,"Sep"
"5703",9,"2020_09_15_18",59604,144217,203821,28,321163,27,9792,0,"Sep"
"5704",9,"2020_09_15_19",57862,144137,201999,26,208571,29,7283,0,"Sep"
"5705",9,"2020_09_15_20",56285,144302,200587,34,229090,34,35478,0,"Sep"
"5706",9,"2020_09_15_21",54018,140957,194975,29,202702,37,101959,0,"Sep"
"5707",9,"2020_09_15_22",50304,142298,192602,40,228695,62,27113,0,"Sep"
"5708",9,"2020_09_15_23",48256,143599,191855,47,270779,92,66375,0,"Sep"
"5709",9,"2020_09_16_00",43934,146334,190268,30,244140,147,428538,0,"Sep"
"5710",9,"2020_09_16_01",42836,151751,194587,27,243577,176,98736,0,"Sep"
"5711",9,"2020_09_16_02",41493,153800,195293,34,200584,218,57279,0,"Sep"
"5712",9,"2020_09_16_03",47348,142491,189839,20,229366,150,21693,0,"Sep"
"5713",9,"2020_09_16_04",42613,134670,177283,27,228807,123,15245,0,"Sep"
"5714",9,"2020_09_16_05",39766,116306,156072,43,385235,72,10146,0,"Sep"
"5715",9,"2020_09_16_06",45029,109261,154290,22,257337,33,5733,0,"Sep"
"5716",9,"2020_09_16_07",50337,103200,153537,17,257541,17,10566,0,"Sep"
"5717",9,"2020_09_16_08",45718,105247,150965,22,257360,20,10897,0,"Sep"
"5718",9,"2020_09_16_09",46419,112191,158610,33,235192,26,61846,0,"Sep"
"5719",9,"2020_09_16_10",47927,122425,170352,36,211366,31,15401,0,"Sep"
"5720",9,"2020_09_16_11",50461,138138,188599,51,229118,46,22513,0,"Sep"
"5721",9,"2020_09_16_12",52190,142867,195057,59,235405,47,138740,0,"Sep"
"5722",9,"2020_09_16_13",56772,143038,199810,42,232096,37,15206,0,"Sep"
"5723",9,"2020_09_16_14",57098,145343,202441,40,200648,37,29937,0,"Sep"
